Period,IRF,Lower Conf,Upper Conf,Shock Variable,Response Variable
8,0.023823764519341914,-0.20002457864118167,0.24767210767986547,US IP SA,US UE SA
9,0.138085640979473,-0.08297270887754535,0.3591439908364914,US IP SA,US UE SA
10,0.0666191160797133,-0.15381849937775827,0.28705673153718486,US IP SA,US UE SA
11,-0.14542742280062296,-0.37200065100302326,0.08114580540177735,US IP SA,US UE SA
12,0.00981699190808362,-0.2174062664825162,0.23704025029868347,US IP SA,US UE SA
13,-0.06112626819624878,-0.2795185504726011,0.15726601408010354,US IP SA,US UE SA
14,-0.04785545942625596,-0.25624961560706416,0.16053869675455223,US IP SA,US UE SA
15,0.0697008989052236,-0.13760453681426274,0.2770063346247099,US IP SA,US UE SA
16,0.055274801508305736,-0.14463011510366844,0.2551797181202799,US IP SA,US UE SA
17,-0.013626716575135851,-0.21629467519267842,0.18904124204240674,US IP SA,US UE SA
18,0.009153997288985805,-0.19232493155195202,0.21063292612992363,US IP SA,US UE SA
19,-0.032585196194686285,-0.22909568670015096,0.1639252943107784,US IP SA,US UE SA
20,-0.04783118320911239,-0.23794886287142983,0.14228649645320504,US IP SA,US UE SA
0,0.0,0.0,0.0,US IP SA,USDebt SA
1,4.119061764479402,-13.019865964750988,21.25798949370979,US IP SA,USDebt SA
2,1.5612099195825295,-20.239451440053642,23.361871279218704,US IP SA,USDebt SA
3,-1.585021435468525,-23.541434826364306,20.371391955427253,US IP SA,USDebt SA
4,-13.169653138539706,-34.19179074804818,7.852484470968763,US IP SA,USDebt SA
5,19.688799805713288,-2.9201081537660443,42.29770776519262,US IP SA,USDebt SA
6,-12.491611980664327,-37.617906231246714,12.63468226991806,US IP SA,USDebt SA
7,3.709483011888036,-22.82513008621518,30.24409610999125,US IP SA,USDebt SA
8,2.5214896499700075,-23.596398080410165,28.63937738035018,US IP SA,USDebt SA
9,-8.033260061432923,-33.14195326642583,17.07543314355998,US IP SA,USDebt SA
10,-3.2306289464131437,-28.032580330070886,21.571322437244596,US IP SA,USDebt SA
11,2.059393212295106,-22.354195288228006,26.472981712818218,US IP SA,USDebt SA
12,11.094684912275953,-13.325786869829829,35.51515669438174,US IP SA,USDebt SA
13,-12.313371113016224,-36.208400144742726,11.581657918710281,US IP SA,USDebt SA
14,19.643160615014324,-3.6814663193624284,42.967787549391076,US IP SA,USDebt SA
15,-13.090783241364846,-36.8300157587833,10.648449276053604,US IP SA,USDebt SA
16,-2.8440081638068104,-26.617213447149254,20.929197119535637,US IP SA,USDebt SA
17,2.198899165455474,-21.47489615654647,25.872694487457416,US IP SA,USDebt SA
18,-5.56538214545363,-28.63897304510872,17.508208754201462,US IP SA,USDebt SA
19,5.425692907504658,-17.232745713757794,28.08413152876711,US IP SA,USDebt SA
20,-0.16932443842939526,-22.300817462956044,21.962168586097253,US IP SA,USDebt SA
0,0.0,0.0,0.0,US IP SA,USDXY SA
1,-0.5818248173818826,-1.5457916868574546,0.38214205209368934,US IP SA,USDXY SA
2,1.0487889661383154,-0.015595457345419561,2.1131733896220504,US IP SA,USDXY SA
3,0.34881934686999166,-0.7141302624674497,1.411768956207433,US IP SA,USDXY SA
4,0.1382227933634651,-0.9635760847652516,1.240021671492182,US IP SA,USDXY SA
5,0.0033168259043371284,-1.1479274969953353,1.1545611488040097,US IP SA,USDXY SA
6,-0.2700378739155407,-1.4682251150583436,0.9281493672272623,US IP SA,USDXY SA
7,-1.4300313705787606,-2.610602615685366,-0.24946012547215535,US IP SA,USDXY SA
8,0.4074413146095483,-0.7967834686337751,1.6116660978528718,US IP SA,USDXY SA
9,0.47914772054104626,-0.7273505669245538,1.6856460080066462,US IP SA,USDXY SA
10,-0.01724746989610304,-1.207663447555936,1.1731685077637302,US IP SA,USDXY SA
11,0.836425014215975,-0.3829900560247883,2.0558400844567384,US IP SA,USDXY SA
12,-0.37346982212267904,-1.5684389743101548,0.8214993300647966,US IP SA,USDXY SA
13,-0.9510362128875229,-2.128855803210227,0.22678337743518107,US IP SA,USDXY SA
14,-0.22926538166540117,-1.4156137358221987,0.9570829724913965,US IP SA,USDXY SA
15,0.23971595630409145,-0.8972562159059677,1.3766881285141506,US IP SA,USDXY SA
16,-0.07890840462098295,-1.1896004914421696,1.0317836822002038,US IP SA,USDXY SA
17,1.026241880573891,-0.08657175893517577,2.139055520082958,US IP SA,USDXY SA
18,0.27117258800392396,-0.8188283732703483,1.3611735492781962,US IP SA,USDXY SA
19,-0.40163318455549923,-1.4998422304087538,0.6965758612977553,US IP SA,USDXY SA
20,0.011072463738564908,-1.0417714965205298,1.0639164239976595,US IP SA,USDXY SA
0,0.0,0.0,0.0,US UE SA,3M TBill SA
1,0.0315736186608409,-0.1395863310521631,0.2027335683738449,US UE SA,3M TBill SA
2,-0.08628364155654136,-0.2817742253209381,0.10920694220785535,US UE SA,3M TBill SA
3,-0.04254584030990284,-0.23557252633874348,0.15048084571893783,US UE SA,3M TBill SA
4,-0.09861367546377277,-0.2897939168757764,0.09256656594823086,US UE SA,3M TBill SA
5,-0.11764845413115863,-0.3073215173525919,0.07202460909027464,US UE SA,3M TBill SA
6,-0.13443984449901902,-0.3323623613083391,0.06348267231030108,US UE SA,3M TBill SA
7,-0.030986905000836423,-0.22122849854102425,0.1592546885393514,US UE SA,3M TBill SA
8,0.09169894346078217,-0.09164394670129158,0.27504183362285595,US UE SA,3M TBill SA
9,0.0810247842590054,-0.07342293338823079,0.23547250190624158,US UE SA,3M TBill SA
10,0.10492241212800922,-0.049590612493166944,0.2594354367491854,US UE SA,3M TBill SA
11,0.05690356896861895,-0.10619725597383067,0.22000439391106857,US UE SA,3M TBill SA
12,-0.012156019032865228,-0.17631133806068047,0.15199929999495002,US UE SA,3M TBill SA
13,-0.03682986524673614,-0.19759269479300848,0.12393296429953618,US UE SA,3M TBill SA
14,-0.044069086370600294,-0.20172069007729482,0.11358251733609424,US UE SA,3M TBill SA
15,-0.01641516327776045,-0.16151570936766835,0.12868538281214742,US UE SA,3M TBill SA
16,0.02195736803205591,-0.11660691107916227,0.1605216471432741,US UE SA,3M TBill SA
17,0.02357030185323546,-0.11235604386011387,0.1594966475665848,US UE SA,3M TBill SA
18,0.009065980021515124,-0.125155659817833,0.14328761986086325,US UE SA,3M TBill SA
19,0.008499950984993034,-0.12418788221937521,0.1411877841893613,US UE SA,3M TBill SA
20,-0.015603727270731536,-0.14640676383032264,0.11519930928885957,US UE SA,3M TBill SA
0,0.0,0.0,0.0,US UE SA,US CPI SA
1,0.14952653565208415,-0.498090819366231,0.7971438906703994,US UE SA,US CPI SA
2,-0.24998191175185241,-0.9802712664901689,0.48030744298646416,US UE SA,US CPI SA
3,0.12795970291895653,-0.6109088089547036,0.8668282147926166,US UE SA,US CPI SA
4,0.05323900052312375,-0.6687421066227472,0.7752201076689946,US UE SA,US CPI SA
5,0.0001681331027108962,-0.7723944444115413,0.7727307106169631,US UE SA,US CPI SA
6,0.3091858716337724,-0.5127235992293043,1.1310953424968493,US UE SA,US CPI SA
7,-0.15578004568997428,-0.972931028075536,0.6613709366955874,US UE SA,US CPI SA
8,0.6742464772741119,-0.1467417151309014,1.4952346696791252,US UE SA,US CPI SA
9,-0.469027021824275,-1.3386229065036503,0.4005688628551003,US UE SA,US CPI SA
10,-0.09831529319977433,-0.9873102337500159,0.7906796473504671,US UE SA,US CPI SA
11,-0.08085539734258143,-0.9748795087304445,0.8131687140452817,US UE SA,US CPI SA
12,-0.9065106793172193,-1.7895469928631642,-0.023474365771274264,US UE SA,US CPI SA
13,0.4033405532403628,-0.46437614213737166,1.271057248618097,US UE SA,US CPI SA
14,0.19055937470838857,-0.6763453607060455,1.0574641101228226,US UE SA,US CPI SA
15,0.29406381685914784,-0.5573019610515157,1.1454295947698114,US UE SA,US CPI SA
16,0.3753881419091656,-0.466346048202128,1.2171223320204592,US UE SA,US CPI SA
17,0.11517323047635902,-0.7456151270631259,0.9759615880158439,US UE SA,US CPI SA
18,-0.4005599724658687,-1.2519744318778676,0.4508544869461302,US UE SA,US CPI SA
19,-0.11919257356077201,-0.945993236773053,0.7076080896515089,US UE SA,US CPI SA
20,-0.0015743739201391493,-0.7958451668338701,0.7926964189935918,US UE SA,US CPI SA
0,0.0,0.0,0.0,US UE SA,US IP SA
1,0.5801149986865765,-0.041323841088939495,1.2015538384620923,US UE SA,US IP SA
2,0.5320951190408321,-0.26523076698395276,1.3294210050656168,US UE SA,US IP SA
3,-0.08847365746791999,-0.8834742607809373,0.7065269458450972,US UE SA,US IP SA
4,0.4501916089101188,-0.32451782698970777,1.2249010448099453,US UE SA,US IP SA
5,-0.9343427531332296,-1.7125810439845002,-0.15610446228195896,US UE SA,US IP SA
6,-0.48238759839645057,-1.3369672282523901,0.3721920314594889,US UE SA,US IP SA
7,0.12037518850079076,-0.7343489727694739,0.9750993497710554,US UE SA,US IP SA
8,-0.21812859909801094,-1.1090196055268495,0.6727624073308276,US UE SA,US IP SA
9,0.7510207741024374,-0.14808003688205484,1.6501215850869295,US UE SA,US IP SA
10,0.3344504326696596,-0.5855980099033424,1.2544988752426618,US UE SA,US IP SA
11,-0.03999892801609839,-0.9847269441359716,0.9047290881037748,US UE SA,US IP SA
12,0.2818747525957275,-0.6536086689828767,1.2173581741743318,US UE SA,US IP SA
13,-0.37901530970389685,-1.2588484676026344,0.5008178481948405,US UE SA,US IP SA
14,0.15497905235170853,-0.6998452807393291,1.0098033854427462,US UE SA,US IP SA
15,0.11502584329191745,-0.7510594283334244,0.9811111149172593,US UE SA,US IP SA
16,-0.16763701609257223,-1.0540852088113293,0.7188111766261849,US UE SA,US IP SA
17,0.2139391246237662,-0.6936799354407502,1.1215581846882827,US UE SA,US IP SA
18,-0.3937642939697546,-1.2969756471361373,0.509447059196628,US UE SA,US IP SA
19,-0.19756468010535042,-1.0721235769135782,0.6769942167028773,US UE SA,US IP SA
20,-0.3426762837881393,-1.1972413603236007,0.511888792747322,US UE SA,US IP SA
0,1.0,1.0,1.0,US UE SA,US UE SA
1,-0.4364402583567781,-0.7260975493493252,-0.1467829673642309,US UE SA,US UE SA
2,-0.045382702807911124,-0.45765575674139486,0.3668903511255726,US UE SA,US UE SA
3,-0.08012700282103102,-0.4959540949435747,0.3357000893015126,US UE SA,US UE SA
4,-0.8269065501898839,-1.2272768626436668,-0.42653623773610105,US UE SA,US UE SA
5,0.16330132702595324,-0.27223436628090536,0.5988370203328118,US UE SA,US UE SA
6,0.06896623679434238,-0.38699322204431047,0.5249256956329953,US UE SA,US UE SA
7,0.1706602343160054,-0.29795434519302016,0.639274813825031,US UE SA,US UE SA
8,0.2012043237786376,-0.2707282318866674,0.6731368794439426,US UE SA,US UE SA
9,0.12457307237299522,-0.34387066594429494,0.5930168106902854,US UE SA,US UE SA
10,-0.11484719650724451,-0.5891336130770033,0.3594392200625142,US UE SA,US UE SA
11,-0.10870426620736731,-0.5938600340165624,0.3764515016018277,US UE SA,US UE SA
12,-0.1206779787776121,-0.5986997713406432,0.3573438137854191,US UE SA,US UE SA
13,0.03129175557338798,-0.43197555310848235,0.4945590642552583,US UE SA,US UE SA
14,-0.11351620881736274,-0.5544544732349447,0.3274220556002192,US UE SA,US UE SA
15,0.09070147863356427,-0.3641704478926699,0.5455734051597985,US UE SA,US UE SA
16,0.10931547555542931,-0.35349495425829763,0.5721259053691563,US UE SA,US UE SA
17,-0.12986662480685562,-0.5899609823009386,0.33022773268722744,US UE SA,US UE SA
18,0.08019936345516132,-0.384943013452701,0.5453417403630236,US UE SA,US UE SA
19,-0.05856906162709743,-0.5042954230320924,0.3871572997778976,US UE SA,US UE SA
20,-0.028853118807301962,-0.46074685848131186,0.40304062086670794,US UE SA,US UE SA
0,0.0,0.0,0.0,US UE SA,USDebt SA
1,-7.608497842366188,-43.214154807739554,27.997159123007176,US UE SA,USDebt SA
2,-0.4775985905187241,-44.2194382797333,43.264241098695855,US UE SA,USDebt SA
3,-3.3000512452965083,-46.312418384217274,39.71231589362426,US UE SA,USDebt SA
4,-16.41229021974011,-58.86583896983413,26.04125853035391,US UE SA,USDebt SA
5,59.183582626057216,13.624379610371506,104.74278564174293,US UE SA,USDebt SA
6,-54.11176942110046,-104.6542621360082,-3.569276706192724,US UE SA,USDebt SA
7,29.030510641909466,-23.605056767020784,81.66607805083972,US UE SA,USDebt SA
8,-11.816218440697256,-64.27933705753951,40.646900176144996,US UE SA,USDebt SA
9,-13.566892900397008,-65.99010669751553,38.85632089672151,US UE SA,USDebt SA
10,19.791995226657168,-32.47365147018428,72.05764192349861,US UE SA,USDebt SA
11,-11.547899589700986,-63.23646605341429,40.14066687401231,US UE SA,USDebt SA
12,22.69793729681023,-27.77211719802795,73.1679917916484,US UE SA,USDebt SA
13,-28.72786355164427,-78.4574640644363,21.001736961147756,US UE SA,USDebt SA
14,24.9896903730365,-23.55567191752075,73.53505266359375,US UE SA,USDebt SA
15,-25.229149755059673,-77.03085747346809,26.572557963348743,US UE SA,USDebt SA
16,2.766794379505579,-49.32431701727581,54.85790577628696,US UE SA,USDebt SA
17,1.419690568748237,-50.80752371900015,53.646904856496626,US UE SA,USDebt SA
18,-2.4461990885718237,-52.836420892573585,47.94402271542994,US UE SA,USDebt SA
19,10.362822159472453,-39.101197097021206,59.82684141596611,US UE SA,USDebt SA
20,4.775059976047074,-43.85364221632567,53.40376216841982,US UE SA,USDebt SA
0,0.0,0.0,0.0,US UE SA,USDXY SA
1,-0.8758735239985347,-2.8784885196843404,1.126741471687271,US UE SA,USDXY SA
2,1.640658329623101,-0.5893258651575173,3.8706425244037193,US UE SA,USDXY SA
3,0.24234502970538319,-2.053213723386932,2.5379037827976987,US UE SA,USDXY SA
4,0.38342414276862763,-1.8971932998464183,2.6640415853836736,US UE SA,USDXY SA
5,0.8462275160999522,-1.4998849542617456,3.1923399864616497,US UE SA,USDXY SA
6,0.45855818941827575,-2.024889837447946,2.9420062162844975,US UE SA,USDXY SA
7,-1.1395457880458304,-3.604065818810505,1.3249742427188442,US UE SA,USDXY SA
8,0.9619592962976721,-1.5700475449672364,3.4939661375625803,US UE SA,USDXY SA
9,-0.36444915863922334,-2.8721703253465805,2.1432720080681342,US UE SA,USDXY SA
10,-0.34325022511243714,-2.8578938345606697,2.1713933843357958,US UE SA,USDXY SA
11,-0.2732811671440748,-2.8276322288875386,2.281069894599389,US UE SA,USDXY SA
12,-1.1710397074685326,-3.7419784759828327,1.3998990610457676,US UE SA,USDXY SA
13,-1.6305308943549126,-4.008585057848531,0.7475232691387057,US UE SA,USDXY SA
14,-0.7758306660857632,-3.1866939552830944,1.6350326231115682,US UE SA,USDXY SA
15,1.3948780190339263,-1.0099900997033662,3.7997461377712187,US UE SA,USDXY SA
16,0.6088861040144202,-1.8291266815249907,3.046898889553831,US UE SA,USDXY SA
17,2.3730288560613175,-0.10432394636866693,4.850381658491302,US UE SA,USDXY SA
18,1.0665961831730775,-1.402362718983195,3.5355550853293503,US UE SA,USDXY SA
19,-0.9509399919547319,-3.3108584975404787,1.4089785136310147,US UE SA,USDXY SA
20,-0.7202886554091523,-3.0299577501355084,1.5893804393172037,US UE SA,USDXY SA
0,0.0,0.0,0.0,USDebt SA,3M TBill SA
1,0.0007079037781627302,-0.0004972111368122597,0.00191301869313772,USDebt SA,3M TBill SA
2,-0.0002776775188361376,-0.001615460310204972,0.001060105272532697,USDebt SA,3M TBill SA
3,0.000287568751188489,-0.001054866033407565,0.001630003535784543,USDebt SA,3M TBill SA
4,0.00037344760920657587,-0.0009801871204355812,0.001727082338848733,USDebt SA,3M TBill SA
5,0.0005270597632139949,-0.0008711252689875516,0.0019252447954155414,USDebt SA,3M TBill SA
6,-0.0007950593841446257,-0.002256110238433009,0.0006659914701437578,USDebt SA,3M TBill SA
7,-0.000599714655467227,-0.002044733413496403,0.000845304102561949,USDebt SA,3M TBill SA
8,0.0003053953555484451,-0.0010129041189613785,0.0016236948300582686,USDebt SA,3M TBill SA
9,-4.765531120705328e-05,-0.0011656744471928312,0.0010703638247787244,USDebt SA,3M TBill SA
10,0.0007502841440471344,-0.0002965051238592235,0.0017970734119534923,USDebt SA,3M TBill SA
11,0.00032633266508836235,-0.0007207651473943415,0.0013734304775710662,USDebt SA,3M TBill SA
12,4.1454789888671316e-05,-0.001002426996565066,0.0010853365763424088,USDebt SA,3M TBill SA
13,-0.00022082249083554424,-0.001279213404511259,0.0008375684228401707,USDebt SA,3M TBill SA
14,-0.00013579733613431794,-0.001221176503447307,0.0009495818311786713,USDebt SA,3M TBill SA
15,5.189611360348345e-05,-0.0010225611061690613,0.0011263533333760282,USDebt SA,3M TBill SA
16,6.459071673615003e-05,-0.0009716596224783199,0.00110084105595062,USDebt SA,3M TBill SA
17,6.215778590096415e-06,-0.0009406521702084375,0.0009530837273886303,USDebt SA,3M TBill SA
18,-0.00032307758871578495,-0.0012248583831128233,0.0005787032056812532,USDebt SA,3M TBill SA
19,-4.789823006497297e-05,-0.0009040892937389861,0.0008082928336090403,USDebt SA,3M TBill SA
20,-5.14546785727979e-05,-0.000872867581010612,0.0007699582238650161,USDebt SA,3M TBill SA
0,0.0,0.0,0.0,USDebt SA,US CPI SA
1,-0.004294439900996264,-0.008854229355467747,0.0002653495534752186,USDebt SA,US CPI SA
2,-0.004011926001886414,-0.009046059599657097,0.0010222075958842697,USDebt SA,US CPI SA
3,0.0010516494606673784,-0.004057388355455586,0.006160687276790343,USDebt SA,US CPI SA
4,-0.0013684463600298256,-0.006441002006916991,0.0037041092868573392,USDebt SA,US CPI SA
5,0.005956079478229117,0.0003642670551266512,0.011547891901331583,USDebt SA,US CPI SA
6,0.001521876536040943,-0.0043995780544584945,0.0074433311265403816,USDebt SA,US CPI SA
7,-2.4656741504159576e-05,-0.0059497568286449535,0.005900443345636634,USDebt SA,US CPI SA
8,0.004258067381999121,-0.0016291967770807082,0.01014533154107895,USDebt SA,US CPI SA
9,0.000501948414952454,-0.0056894153648264474,0.006693312194731355,USDebt SA,US CPI SA
10,0.001665852582995239,-0.004625948001632504,0.007957653167622983,USDebt SA,US CPI SA
11,-0.0012139366297487068,-0.007528308919418303,0.005100435659920889,USDebt SA,US CPI SA
12,-0.005144014634260628,-0.011370972634986376,0.001082943366465119,USDebt SA,US CPI SA
13,-0.005465397672020023,-0.011715496478032933,0.0007847011339928867,USDebt SA,US CPI SA
14,-0.0006100741595673956,-0.006895308277108798,0.005675159957974007,USDebt SA,US CPI SA
15,0.0019376257806321745,-0.004210497877101429,0.008085749438365777,USDebt SA,US CPI SA
16,0.00259273973601598,-0.0034567673553597446,0.008642246827391705,USDebt SA,US CPI SA
17,0.002563434037154955,-0.003512301484264989,0.0086391695585749,USDebt SA,US CPI SA
18,-0.0009947174845110697,-0.00708717407410356,0.005097739105081421,USDebt SA,US CPI SA
19,-0.0005629670684038818,-0.006609662100619585,0.005483727963811822,USDebt SA,US CPI SA
20,0.0009664254011795889,-0.004975107653349056,0.006907958455708233,USDebt SA,US CPI SA
0,0.0,0.0,0.0,USDebt SA,US IP SA
1,-0.007138290029349598,-0.011513759967346014,-0.002762820091353181,USDebt SA,US IP SA
2,-0.0020824139564826214,-0.007575557703295984,0.0034107297903307413,USDebt SA,US IP SA
3,0.0008984971472061204,-0.00461774695696552,0.0064147412513777605,USDebt SA,US IP SA
4,0.004336553930224981,-0.0011356257832192624,0.009808733643669226,USDebt SA,US IP SA
5,0.00495458752311932,-0.0007619930307679679,0.010671168077006608,USDebt SA,US IP SA
6,0.0023053966916878697,-0.003916718197563005,0.008527511580938743,USDebt SA,US IP SA
7,-0.001341205306451516,-0.007548540672747897,0.004866130059844865,USDebt SA,US IP SA
8,-0.003742167279852963,-0.01018274589240628,0.0026984113327003546,USDebt SA,US IP SA
9,0.0017781931573221923,-0.004741717157449724,0.008298103472094108,USDebt SA,US IP SA
10,-0.004136108904647441,-0.010851585260641977,0.002579367451347097,USDebt SA,US IP SA
11,-9.85307083493412e-05,-0.006871321624512535,0.0066742602078138525,USDebt SA,US IP SA
12,-0.0012202593055415005,-0.007851704786447722,0.005411186175364721,USDebt SA,US IP SA
13,-0.0040626153668402625,-0.010372755269001362,0.002247524535320837,USDebt SA,US IP SA
14,0.004320231526236682,-0.0018975370907018882,0.010538000143175252,USDebt SA,US IP SA
15,0.0017683069078862001,-0.0043219564499109905,0.00785857026568339,USDebt SA,US IP SA
16,0.004581270941143268,-0.0013973500342528864,0.010559891916539423,USDebt SA,US IP SA
17,0.0026133826430201576,-0.0034123536804733646,0.00863911896651368,USDebt SA,US IP SA
18,-0.0007938318632151565,-0.006822824257644322,0.0052351605312140085,USDebt SA,US IP SA
19,-0.0009447535386852708,-0.0070036251192953924,0.005114118041924852,USDebt SA,US IP SA
20,-0.0035882987221520185,-0.00955201961784372,0.0023754221735396842,USDebt SA,US IP SA
0,0.0,0.0,0.0,USDebt SA,US UE SA
1,0.0040632437181271335,0.0020238044556613504,0.006102682980592917,USDebt SA,US UE SA
2,0.0028829154086887857,2.3580639971882388e-06,0.005763472753380383,USDebt SA,US UE SA
3,-0.0007855411943032964,-0.003647427608074406,0.002076345219467813,USDebt SA,US UE SA
4,-0.0017796275768720152,-0.004559967470634349,0.0010007123168903186,USDebt SA,US UE SA
5,-0.0023384619391173967,-0.0054328518729978405,0.0007559279947630471,USDebt SA,US UE SA
6,-0.0033616195237589942,-0.006619138140569809,-0.00010410090694817908,USDebt SA,US UE SA
7,0.001289098768168466,-0.0020224693044664614,0.004600666840803393,USDebt SA,US UE SA
8,0.002071220535325074,-0.0012981433084918522,0.005440584379142001,USDebt SA,US UE SA
9,-0.001921006152285304,-0.005273396780463664,0.0014313844758930554,USDebt SA,US UE SA
10,0.002645625076382021,-0.0007472476614883406,0.006038497814252383,USDebt SA,US UE SA
11,-0.0005677973300927601,-0.004025644337639557,0.0028900496774540373,USDebt SA,US UE SA
12,-0.00022542268056963057,-0.003625751373701455,0.0031749060125621942,USDebt SA,US UE SA
13,0.0024871893992404826,-0.0008501517703071986,0.005824530568788164,USDebt SA,US UE SA
14,-0.0006611493343541386,-0.0037971098976753203,0.0024748112289670427,USDebt SA,US UE SA
15,-0.0005933823243300505,-0.0035976832444195262,0.002410918595759425,USDebt SA,US UE SA
16,-0.0007168856532193393,-0.003568065798625331,0.0021342944921866522,USDebt SA,US UE SA
17,-0.0006085192127535068,-0.0034645299882368353,0.002247491562729822,USDebt SA,US UE SA
18,-0.0006276944527511639,-0.0034292096102095573,0.00217382070470723,USDebt SA,US UE SA
19,0.0001470476701408248,-0.0026622233664690222,0.0029563187067506718,USDebt SA,US UE SA
20,3.305246209976101e-05,-0.002607484532709808,0.0026735894569093295,USDebt SA,US UE SA
0,1.0,1.0,1.0,USDebt SA,USDebt SA
1,-0.7230016516930744,-0.9736964452963851,-0.4723068580897637,USDebt SA,USDebt SA
2,0.05525971332443563,-0.25298202259191177,0.36350144924078304,USDebt SA,USDebt SA
3,-0.1353326355760239,-0.4273612892139226,0.1566960180618748,USDebt SA,USDebt SA
4,-0.4677117885267764,-0.7576685263538758,-0.17775505069967695,USDebt SA,USDebt SA
5,0.536825945604135,0.2235553164559142,0.8500965747523558,USDebt SA,USDebt SA
6,-0.07857064902817976,-0.431361904369152,0.27422060631279244,USDebt SA,USDebt SA
7,0.11440056149634201,-0.24425193585565633,0.47305305884834037,USDebt SA,USDebt SA
8,-0.1453455223464921,-0.49745624213571915,0.206765197442735,USDebt SA,USDebt SA
9,0.051295290427677984,-0.3040203008087745,0.4066108816641305,USDebt SA,USDebt SA
10,0.028606424060631172,-0.32586391252142666,0.38307676064268903,USDebt SA,USDebt SA
11,-0.007603628726909548,-0.3624158039141647,0.3472085464603456,USDebt SA,USDebt SA
12,0.17920814598961016,-0.17051685336268724,0.5289331453419075,USDebt SA,USDebt SA
13,-0.22915001371468266,-0.5838340319772934,0.1255340045479281,USDebt SA,USDebt SA
14,-0.012597495471640213,-0.35386897398042694,0.32867398303714646,USDebt SA,USDebt SA
15,0.017544959708882042,-0.3184254515186585,0.35351537093642255,USDebt SA,USDebt SA
16,-0.02996344810594726,-0.3665115289149407,0.3065846327030462,USDebt SA,USDebt SA
17,0.1332543795620037,-0.19617789295459764,0.46268665207860504,USDebt SA,USDebt SA
18,-0.11081097605537171,-0.43015117892343474,0.20852922681269132,USDebt SA,USDebt SA
19,0.027758142830151954,-0.27892773121918774,0.3344440168794916,USDebt SA,USDebt SA
20,-0.006368464383897328,-0.3018504494130892,0.28911352064529455,USDebt SA,USDebt SA
0,0.0,0.0,0.0,USDebt SA,USDXY SA
1,-0.012093098605375975,-0.02619324998015861,0.002007052769406657,USDebt SA,USDXY SA
2,-0.002588481104545789,-0.017861329616405554,0.012684367407313976,USDebt SA,USDXY SA
3,-0.010587312897941141,-0.026678464031458196,0.005503838235575915,USDebt SA,USDXY SA
4,-0.002028782599869932,-0.01807262101009342,0.014015055810353557,USDebt SA,USDXY SA
5,0.015183170526109293,-0.0021064088130430935,0.03247274986526168,USDebt SA,USDXY SA
6,0.0056265753784288455,-0.012225142856200997,0.023478293613058688,USDebt SA,USDXY SA
7,0.009238874231027358,-0.00884048704433629,0.027318235506391005,USDebt SA,USDXY SA
8,0.0038553578844416694,-0.014783378080955003,0.022494093849838342,USDebt SA,USDXY SA
9,-0.0029863928324504797,-0.02138105063446934,0.01540826496956838,USDebt SA,USDXY SA
10,0.00366189877446931,-0.014682143184902201,0.022005940733840823,USDebt SA,USDXY SA
11,0.003996038254673319,-0.014337039363072243,0.022329115872418884,USDebt SA,USDXY SA
12,-0.0005907001404366367,-0.01891124734592724,0.017729847065053966,USDebt SA,USDXY SA
13,-0.009315141275933702,-0.026876652294468815,0.00824636974260141,USDebt SA,USDXY SA
14,-0.010537358576827926,-0.027855684465117075,0.006780967311461224,USDebt SA,USDXY SA
15,-0.009908594912493629,-0.026484557112914937,0.006667367287927679,USDebt SA,USDXY SA
16,-0.00031330434735914875,-0.01690226002106379,0.01627565132634549,USDebt SA,USDXY SA
17,0.011246248779981722,-0.005202063298160902,0.027694560858124346,USDebt SA,USDXY SA
18,0.0068942739887705865,-0.010012512261613527,0.0238010602391547,USDebt SA,USDXY SA
19,0.0025742244895259787,-0.01421453150008272,0.019362980479134678,USDebt SA,USDXY SA
20,-0.00043882857924636446,-0.017012332977750694,0.016134675819257965,USDebt SA,USDXY SA
0,0.0,0.0,0.0,USDXY SA,3M TBill SA
1,0.00042208920863430217,-0.020783758478255376,0.02162793689552398,USDXY SA,3M TBill SA
2,-0.004179243699966358,-0.02868874935428173,0.020330261954349012,USDXY SA,3M TBill SA
3,-0.000633295704995011,-0.02524483443339827,0.02397824302340825,USDXY SA,3M TBill SA
4,-0.007163093173873739,-0.03220625684506039,0.017880070497312918,USDXY SA,3M TBill SA
5,-0.0015867007619855527,-0.02733984278683385,0.024166441262862742,USDXY SA,3M TBill SA
6,-0.0037214740255926883,-0.030271733237389617,0.022828785186204244,USDXY SA,3M TBill SA
7,-0.011048857892124498,-0.0375586476462858,0.01546093186203681,USDXY SA,3M TBill SA
8,-0.009199934836681807,-0.03546926510278118,0.017069395429417565,USDXY SA,3M TBill SA
9,-0.002991528340588855,-0.027242005610860924,0.021258948929683212,USDXY SA,3M TBill SA
10,0.0023841080164190924,-0.0197716921532443,0.024539908186082482,USDXY SA,3M TBill SA
11,-9.193936757511702e-05,-0.022136604711609366,0.021952725976459135,USDXY SA,3M TBill SA
12,-0.0012026213798454607,-0.022954633741220816,0.020549390981529893,USDXY SA,3M TBill SA
13,-0.006053144402382431,-0.02734325466066758,0.015236965855902717,USDXY SA,3M TBill SA
14,-0.0017156407921928305,-0.02252541097616568,0.01909412939178002,USDXY SA,3M TBill SA
15,0.0025898156921087463,-0.01828623956528732,0.023465870949504815,USDXY SA,3M TBill SA
